adj,adulterating,NONSHIFTER,BOOTSTRAPPED
adj,adulterous,NONSHIFTER,BOOTSTRAPPED
adj,advance,NONSHIFTER,GOLD_STANDARD
adj,adventuresome,NONSHIFTER,GOLD_STANDARD
adj,adverse,NONSHIFTER,BOOTSTRAPPED
adj,advertised,NONSHIFTER,GOLD_STANDARD
adj,aeronautical,NONSHIFTER,GOLD_STANDARD
adj,affected,NONSHIFTER,GOLD_STANDARD
adj,affective,NONSHIFTER,GOLD_STANDARD
adj,aged,NONSHIFTER,GOLD_STANDARD
adj,aggregate,NONSHIFTER,GOLD_STANDARD
adj,ahistorical,NONSHIFTER,GOLD_STANDARD
adj,aimless,NONSHIFTER,GOLD_STANDARD
adj,air-to-air,NONSHIFTER,GOLD_STANDARD
adj,airheaded,NONSHIFTER,GOLD_STANDARD
adj,alarmed,NONSHIFTER,BOOTSTRAPPED
adj,alarming,NONSHIFTER,GOLD_STANDARD
adj,albanian,NONSHIFTER,GOLD_STANDARD
adj,alcoholic,NONSHIFTER,GOLD_STANDARD
adj,alive,NONSHIFTER,GOLD_STANDARD
adj,all-encompassing,NONSHIFTER,GOLD_STANDARD
adj,all-night,NONSHIFTER,GOLD_STANDARD
adj,all-powerful,NONSHIFTER,GOLD_STANDARD
adj,all-purpose,NONSHIFTER,GOLD_STANDARD
adj,alleviated,SHIFTER,BOOTSTRAPPED
adj,alleviative,SHIFTER,BOOTSTRAPPED
adj,allotted,NONSHIFTER,GOLD_STANDARD
adj,allowable,NONSHIFTER,GOLD_STANDARD
adj,almighty,NONSHIFTER,GOLD_STANDARD
adj,alone,NONSHIFTER,GOLD_STANDARD
adj,alterative,SHIFTER,BOOTSTRAPPED
adj,alto,NONSHIFTER,GOLD_STANDARD
adj,altruistic,NONSHIFTER,GOLD_STANDARD
adj,amateurish,NONSHIFTER,GOLD_STANDARD
adj,amazing,NONSHIFTER,GOLD_STANDARD
adj,ambiguous,SHIFTER,GOLD_STANDARD
adj,ameliorating,NONSHIFTER,BOOTSTRAPPED
adj,ameliorative,SHIFTER,BOOTSTRAPPED
adj,amendable,SHIFTER,BOOTSTRAPPED
adj,amended,SHIFTER,BOOTSTRAPPED
adj,american,NONSHIFTER,GOLD_STANDARD
adj,amiss,NONSHIFTER,GOLD_STANDARD
adj,amorphous,NONSHIFTER,GOLD_STANDARD
adj,amphibian,NONSHIFTER,GOLD_STANDARD
adj,amusing,NONSHIFTER,GOLD_STANDARD
adj,anabolic,NONSHIFTER,GOLD_STANDARD
adj,anal,NONSHIFTER,GOLD_STANDARD
adj,analytical,NONSHIFTER,GOLD_STANDARD
adj,anamorphic,NONSHIFTER,GOLD_STANDARD
adj,anatomical,NONSHIFTER,GOLD_STANDARD
adj,anemic,SHIFTER,BOOTSTRAPPED
adj,angered,NONSHIFTER,GOLD_STANDARD
adj,angled,NONSHIFTER,GOLD_STANDARD
adj,annihilated,SHIFTER,BOOTSTRAPPED
adj,annihilating,NONSHIFTER,BOOTSTRAPPED
adj,annihilative,NONSHIFTER,BOOTSTRAPPED
adj,annoyed,NONSHIFTER,GOLD_STANDARD
adj,annulate,NONSHIFTER,BOOTSTRAPPED
adj,annulated,NONSHIFTER,BOOTSTRAPPED
adj,anorexic,NONSHIFTER,GOLD_STANDARD
adj,antagonistic,SHIFTER,BOOTSTRAPPED
adj,antarctic,NONSHIFTER,GOLD_STANDARD
adj,antediluvian,NONSHIFTER,GOLD_STANDARD
adj,anthropological,NONSHIFTER,GOLD_STANDARD
adj,anthropomorphic,NONSHIFTER,GOLD_STANDARD
adj,antibiotic,NONSHIFTER,GOLD_STANDARD
adj,anticlimactic,NONSHIFTER,GOLD_STANDARD
adj,antiquated,SHIFTER,GOLD_STANDARD
adj,antisemitic,NONSHIFTER,GOLD_STANDARD
adj,antithetical,SHIFTER,BOOTSTRAPPED
adj,antitrust,NONSHIFTER,GOLD_STANDARD
adj,antsy,NONSHIFTER,GOLD_STANDARD
adj,anxious,NONSHIFTER,BOOTSTRAPPED
adj,aphoristic,NONSHIFTER,GOLD_STANDARD
adj,apostolic,NONSHIFTER,GOLD_STANDARD
adj,appalling,NONSHIFTER,GOLD_STANDARD
adj,apparent,NONSHIFTER,GOLD_STANDARD
adj,appealing,NONSHIFTER,GOLD_STANDARD
adj,appreciative,NONSHIFTER,GOLD_STANDARD
adj,apprehensive,NONSHIFTER,BOOTSTRAPPED
adj,approximate,NONSHIFTER,BOOTSTRAPPED
adj,aramaic,NONSHIFTER,GOLD_STANDARD
adj,archaeological,NONSHIFTER,GOLD_STANDARD
adj,archaic,NONSHIFTER,GOLD_STANDARD
adj,argentinian,NONSHIFTER,GOLD_STANDARD
adj,argumentative,NONSHIFTER,GOLD_STANDARD
adj,armoured,NONSHIFTER,GOLD_STANDARD
adj,aromatic,NONSHIFTER,GOLD_STANDARD
adj,arresting,NONSHIFTER,BOOTSTRAPPED
adj,arrogant,NONSHIFTER,GOLD_STANDARD
adj,arthritic,NONSHIFTER,GOLD_STANDARD
adj,articulate,NONSHIFTER,GOLD_STANDARD
adj,articulated,NONSHIFTER,GOLD_STANDARD
adj,artificial,SHIFTER,BOOTSTRAPPED
adj,ascendant,NONSHIFTER,GOLD_STANDARD
adj,asleep,NONSHIFTER,GOLD_STANDARD
adj,asphyxiated,SHIFTER,BOOTSTRAPPED
adj,asphyxiating,SHIFTER,BOOTSTRAPPED
adj,assertive,NONSHIFTER,GOLD_STANDARD
adj,assorted,NONSHIFTER,GOLD_STANDARD
adj,assured,NONSHIFTER,GOLD_STANDARD
adj,astonished,NONSHIFTER,GOLD_STANDARD
adj,astral,NONSHIFTER,GOLD_STANDARD
adj,atheistic,NONSHIFTER,GOLD_STANDARD
adj,atomic,NONSHIFTER,GOLD_STANDARD
adj,atonal,NONSHIFTER,BOOTSTRAPPED
adj,atonic,NONSHIFTER,BOOTSTRAPPED
adj,atrophied,SHIFTER,BOOTSTRAPPED
adj,attainable,NONSHIFTER,GOLD_STANDARD
adj,attenuate,SHIFTER,BOOTSTRAPPED
adj,attenuated,SHIFTER,BOOTSTRAPPED
adj,attractive,NONSHIFTER,GOLD_STANDARD
adj,audiovisual,NONSHIFTER,GOLD_STANDARD
adj,aural,NONSHIFTER,GOLD_STANDARD
adj,austere,NONSHIFTER,GOLD_STANDARD
adj,australian,NONSHIFTER,GOLD_STANDARD
adj,authorial,NONSHIFTER,GOLD_STANDARD
adj,auxiliary,NONSHIFTER,GOLD_STANDARD
adj,avant-garde,NONSHIFTER,GOLD_STANDARD
adj,avertable,SHIFTER,BOOTSTRAPPED
adj,avertible,SHIFTER,BOOTSTRAPPED
adj,avid,NONSHIFTER,GOLD_STANDARD
adj,avoidable,SHIFTER,BOOTSTRAPPED
adj,avowed,NONSHIFTER,GOLD_STANDARD
adj,award-winning,NONSHIFTER,GOLD_STANDARD
adj,awe-inspiring,NONSHIFTER,GOLD_STANDARD
adj,awestruck,NONSHIFTER,GOLD_STANDARD
adj,awkward,NONSHIFTER,GOLD_STANDARD
adj,backhanded,NONSHIFTER,GOLD_STANDARD
adj,bad,SHIFTER,BOOTSTRAPPED
adj,baffled,NONSHIFTER,BOOTSTRAPPED
adj,baffling,NONSHIFTER,BOOTSTRAPPED
adj,bahamian,NONSHIFTER,GOLD_STANDARD
adj,balanced,NONSHIFTER,BOOTSTRAPPED
adj,baleful,SHIFTER,GOLD_STANDARD
adj,balking,NONSHIFTER,BOOTSTRAPPED
adj,ballistic,NONSHIFTER,GOLD_STANDARD
adj,balmy,NONSHIFTER,GOLD_STANDARD
adj,baneful,NONSHIFTER,BOOTSTRAPPED
adj,bankrupt,NONSHIFTER,BOOTSTRAPPED
adj,banned,SHIFTER,BOOTSTRAPPED
adj,baptismal,NONSHIFTER,GOLD_STANDARD
adj,barbaric,NONSHIFTER,GOLD_STANDARD
adj,barbarous,NONSHIFTER,GOLD_STANDARD
adj,bargain-priced,NONSHIFTER,GOLD_STANDARD
adj,barred,SHIFTER,BOOTSTRAPPED
adj,barren,SHIFTER,BOOTSTRAPPED
adj,barricaded,SHIFTER,BOOTSTRAPPED
adj,based,NONSHIFTER,GOLD_STANDARD
adj,bashful,NONSHIFTER,GOLD_STANDARD
adj,bastard,SHIFTER,BOOTSTRAPPED
adj,bated,SHIFTER,BOOTSTRAPPED
adj,battleful,NONSHIFTER,BOOTSTRAPPED
adj,bearable,NONSHIFTER,GOLD_STANDARD
adj,beat,NONSHIFTER,GOLD_STANDARD
adj,bedraggled,NONSHIFTER,BOOTSTRAPPED
adj,bedridden,NONSHIFTER,GOLD_STANDARD
adj,befitting,NONSHIFTER,GOLD_STANDARD
adj,beggarly,SHIFTER,BOOTSTRAPPED
adj,begotten,NONSHIFTER,GOLD_STANDARD
adj,beguiling,NONSHIFTER,GOLD_STANDARD
adj,behind-the-scenes,NONSHIFTER,GOLD_STANDARD
adj,bemused,NONSHIFTER,GOLD_STANDARD
adj,bengali,NONSHIFTER,GOLD_STANDARD
adj,benumbed,SHIFTER,BOOTSTRAPPED
adj,bereaved,SHIFTER,GOLD_STANDARD
adj,bereft,SHIFTER,BOOTSTRAPPED
adj,better,SHIFTER,BOOTSTRAPPED
adj,better-known,NONSHIFTER,GOLD_STANDARD
adj,better-looking,NONSHIFTER,GOLD_STANDARD
adj,bettering,NONSHIFTER,BOOTSTRAPPED
adj,bewitching,NONSHIFTER,GOLD_STANDARD
adj,biblical,NONSHIFTER,GOLD_STANDARD
adj,binaural,NONSHIFTER,GOLD_STANDARD
adj,binocular,NONSHIFTER,GOLD_STANDARD
adj,biochemical,NONSHIFTER,GOLD_STANDARD
adj,biodegradable,NONSHIFTER,BOOTSTRAPPED
adj,biological,NONSHIFTER,GOLD_STANDARD
adj,biomedical,NONSHIFTER,GOLD_STANDARD
adj,bipartisan,NONSHIFTER,GOLD_STANDARD
adj,bipedal,NONSHIFTER,GOLD_STANDARD
adj,bittersweet,NONSHIFTER,GOLD_STANDARD
adj,bittie,NONSHIFTER,BOOTSTRAPPED
adj,bitty,NONSHIFTER,GOLD_STANDARD
adj,black,SHIFTER,GOLD_STANDARD
adj,black-and-white,NONSHIFTER,GOLD_STANDARD
adj,blank,NONSHIFTER,BOOTSTRAPPED
adj,blasted,NONSHIFTER,BOOTSTRAPPED
adj,blasting,NONSHIFTER,BOOTSTRAPPED
adj,bleak,NONSHIFTER,GOLD_STANDARD
adj,bleary-eyed,NONSHIFTER,GOLD_STANDARD
adj,blockaded,SHIFTER,BOOTSTRAPPED
adj,blockading,NONSHIFTER,BOOTSTRAPPED
adj,blocked,SHIFTER,BOOTSTRAPPED
adj,blonde,NONSHIFTER,GOLD_STANDARD
adj,blooded,NONSHIFTER,GOLD_STANDARD
adj,bloodthirsty,NONSHIFTER,GOLD_STANDARD
adj,bloody,NONSHIFTER,GOLD_STANDARD
adj,blue-green,NONSHIFTER,GOLD_STANDARD
adj,blunt,SHIFTER,BOOTSTRAPPED
adj,blunted,SHIFTER,BOOTSTRAPPED
adj,bodily,NONSHIFTER,GOLD_STANDARD
adj,bogus,SHIFTER,BOOTSTRAPPED
adj,boneheaded,NONSHIFTER,GOLD_STANDARD
adj,boring,NONSHIFTER,BOOTSTRAPPED
adj,born-again,NONSHIFTER,GOLD_STANDARD
adj,bossy,NONSHIFTER,GOLD_STANDARD
adj,botanical,NONSHIFTER,GOLD_STANDARD
adj,botched,SHIFTER,BOOTSTRAPPED
adj,bottomless,NONSHIFTER,GOLD_STANDARD
adj,bountiful,NONSHIFTER,GOLD_STANDARD
adj,braided,NONSHIFTER,GOLD_STANDARD
adj,brainwashed,NONSHIFTER,GOLD_STANDARD
adj,brave,NONSHIFTER,GOLD_STANDARD
adj,breathless,NONSHIFTER,GOLD_STANDARD
adj,bridal,NONSHIFTER,GOLD_STANDARD
adj,british,NONSHIFTER,GOLD_STANDARD
adj,brittle,SHIFTER,BOOTSTRAPPED
adj,broad,NONSHIFTER,GOLD_STANDARD
adj,broken,SHIFTER,BOOTSTRAPPED
adj,bruising,NONSHIFTER,BOOTSTRAPPED
adj,budgetary,NONSHIFTER,GOLD_STANDARD
adj,buff,NONSHIFTER,GOLD_STANDARD
adj,buggy,NONSHIFTER,GOLD_STANDARD
adj,bulbous,NONSHIFTER,GOLD_STANDARD
adj,bulimic,NONSHIFTER,GOLD_STANDARD
adj,bumbling,SHIFTER,BOOTSTRAPPED
adj,bumpy,NONSHIFTER,GOLD_STANDARD
adj,bungled,SHIFTER,BOOTSTRAPPED
adj,bungling,SHIFTER,BOOTSTRAPPED
adj,buoyant,NONSHIFTER,GOLD_STANDARD
adj,bureaucratic,NONSHIFTER,GOLD_STANDARD
adj,buried,SHIFTER,BOOTSTRAPPED
adj,burly,NONSHIFTER,GOLD_STANDARD
adj,burned,SHIFTER,GOLD_STANDARD
adj,burning,SHIFTER,BOOTSTRAPPED
adj,burnt,SHIFTER,BOOTSTRAPPED
adj,bust,SHIFTER,BOOTSTRAPPED
adj,busted,SHIFTER,BOOTSTRAPPED
adj,busy,NONSHIFTER,GOLD_STANDARD
adj,cacophonous,NONSHIFTER,GOLD_STANDARD
adj,calamitous,NONSHIFTER,GOLD_STANDARD
adj,calligraphic,NONSHIFTER,GOLD_STANDARD
adj,callous,NONSHIFTER,GOLD_STANDARD
adj,calm,NONSHIFTER,BOOTSTRAPPED
adj,caloric,NONSHIFTER,GOLD_STANDARD
adj,can-do,NONSHIFTER,GOLD_STANDARD
adj,cancellate,NONSHIFTER,BOOTSTRAPPED
adj,cancellated,NONSHIFTER,BOOTSTRAPPED
adj,cancelled,SHIFTER,BOOTSTRAPPED
adj,cancellous,NONSHIFTER,BOOTSTRAPPED
adj,canine,NONSHIFTER,GOLD_STANDARD
adj,canned,NONSHIFTER,GOLD_STANDARD
adj,capacious,NONSHIFTER,GOLD_STANDARD
adj,carbonated,NONSHIFTER,GOLD_STANDARD
adj,cardiac,NONSHIFTER,GOLD_STANDARD
adj,cardiovascular,NONSHIFTER,GOLD_STANDARD
adj,carefree,NONSHIFTER,GOLD_STANDARD
adj,carnal,NONSHIFTER,GOLD_STANDARD
adj,casual,NONSHIFTER,GOLD_STANDARD
adj,catalan,NONSHIFTER,GOLD_STANDARD
adj,catchy,NONSHIFTER,GOLD_STANDARD
adj,catholic,NONSHIFTER,GOLD_STANDARD
adj,cavalier,NONSHIFTER,GOLD_STANDARD
adj,censored,SHIFTER,BOOTSTRAPPED
adj,center,NONSHIFTER,GOLD_STANDARD
adj,centered,NONSHIFTER,GOLD_STANDARD
adj,central,NONSHIFTER,GOLD_STANDARD
adj,certified,NONSHIFTER,GOLD_STANDARD
adj,challenging,NONSHIFTER,GOLD_STANDARD
adj,characterless,NONSHIFTER,GOLD_STANDARD
adj,checked,NONSHIFTER,BOOTSTRAPPED
adj,checkered,NONSHIFTER,GOLD_STANDARD
adj,cheeky,NONSHIFTER,GOLD_STANDARD
adj,cheesy,NONSHIFTER,GOLD_STANDARD
adj,chilly,NONSHIFTER,GOLD_STANDARD
adj,chinese,NONSHIFTER,GOLD_STANDARD
adj,chirpy,NONSHIFTER,GOLD_STANDARD
adj,chock-full,NONSHIFTER,GOLD_STANDARD
adj,choice,NONSHIFTER,GOLD_STANDARD
adj,choked,SHIFTER,BOOTSTRAPPED
adj,choppy,NONSHIFTER,GOLD_STANDARD
adj,chordal,NONSHIFTER,GOLD_STANDARD
adj,christian,NONSHIFTER,GOLD_STANDARD
adj,chromatic,NONSHIFTER,GOLD_STANDARD
adj,circuitous,NONSHIFTER,GOLD_STANDARD
adj,circulatory,NONSHIFTER,GOLD_STANDARD
adj,civic,NONSHIFTER,GOLD_STANDARD
adj,civilian,NONSHIFTER,GOLD_STANDARD
adj,clad,NONSHIFTER,GOLD_STANDARD
adj,clammy,NONSHIFTER,GOLD_STANDARD
adj,clandestine,NONSHIFTER,GOLD_STANDARD
adj,classic,NONSHIFTER,GOLD_STANDARD
adj,clear,SHIFTER,BOOTSTRAPPED
adj,clear-cut,NONSHIFTER,GOLD_STANDARD
adj,clear-eyed,NONSHIFTER,GOLD_STANDARD
adj,cleared,SHIFTER,BOOTSTRAPPED
adj,client-server,NONSHIFTER,GOLD_STANDARD
adj,clipped,SHIFTER,BOOTSTRAPPED
adj,clogged,SHIFTER,BOOTSTRAPPED
adj,clogging,NONSHIFTER,BOOTSTRAPPED
adj,cloistered,SHIFTER,GOLD_STANDARD
adj,cloistral,NONSHIFTER,BOOTSTRAPPED
adj,close,NONSHIFTER,BOOTSTRAPPED
adj,closed,SHIFTER,BOOTSTRAPPED
adj,closing,NONSHIFTER,BOOTSTRAPPED
adj,clouded,SHIFTER,BOOTSTRAPPED
adj,cloudy,NONSHIFTER,GOLD_STANDARD
adj,clueless,NONSHIFTER,GOLD_STANDARD
adj,cluttered,NONSHIFTER,GOLD_STANDARD
adj,coercive,NONSHIFTER,BOOTSTRAPPED
adj,cognitive,NONSHIFTER,GOLD_STANDARD
adj,cognizant,NONSHIFTER,GOLD_STANDARD
adj,coherent,NONSHIFTER,GOLD_STANDARD
adj,cold,SHIFTER,GOLD_STANDARD
adj,collapsable,NONSHIFTER,GOLD_STANDARD
adj,collapsible,NONSHIFTER,BOOTSTRAPPED
adj,collateral,NONSHIFTER,GOLD_STANDARD
adj,collegiate,NONSHIFTER,GOLD_STANDARD
adj,color,NONSHIFTER,GOLD_STANDARD
adj,colorless,NONSHIFTER,GOLD_STANDARD
adj,combatant,NONSHIFTER,BOOTSTRAPPED
adj,combative,NONSHIFTER,BOOTSTRAPPED
adj,combined,NONSHIFTER,GOLD_STANDARD
adj,comfy,NONSHIFTER,GOLD_STANDARD
adj,coming,NONSHIFTER,GOLD_STANDARD
adj,commercial,NONSHIFTER,GOLD_STANDARD
adj,commonplace,NONSHIFTER,GOLD_STANDARD
adj,communicable,NONSHIFTER,GOLD_STANDARD
adj,communicative,NONSHIFTER,GOLD_STANDARD
adj,compensable,NONSHIFTER,BOOTSTRAPPED
adj,compensated,SHIFTER,BOOTSTRAPPED
adj,complacent,NONSHIFTER,GOLD_STANDARD
adj,compliant,NONSHIFTER,GOLD_STANDARD
adj,comprehensive,NONSHIFTER,GOLD_STANDARD
adj,compulsive,NONSHIFTER,GOLD_STANDARD
adj,conceivable,NONSHIFTER,GOLD_STANDARD
adj,concentrated,NONSHIFTER,GOLD_STANDARD
adj,conceptual,NONSHIFTER,GOLD_STANDARD
adj,concrete,NONSHIFTER,GOLD_STANDARD
adj,concurrent,NONSHIFTER,GOLD_STANDARD
adj,confederate,NONSHIFTER,GOLD_STANDARD
adj,confirming,NONSHIFTER,BOOTSTRAPPED
adj,conflicting,NONSHIFTER,GOLD_STANDARD
adj,conformist,NONSHIFTER,GOLD_STANDARD
adj,confusing,SHIFTER,BOOTSTRAPPED
adj,confutable,SHIFTER,BOOTSTRAPPED
adj,confutative,SHIFTER,BOOTSTRAPPED
adj,congenial,NONSHIFTER,GOLD_STANDARD
adj,congruent,NONSHIFTER,GOLD_STANDARD
adj,connective,NONSHIFTER,GOLD_STANDARD
adj,conquerable,SHIFTER,BOOTSTRAPPED
adj,consequent,NONSHIFTER,GOLD_STANDARD
adj,conservative,NONSHIFTER,GOLD_STANDARD
adj,conserved,NONSHIFTER,BOOTSTRAPPED
adj,consolidated,NONSHIFTER,GOLD_STANDARD
adj,conspicuous,NONSHIFTER,GOLD_STANDARD
adj,conspiratorial,NONSHIFTER,GOLD_STANDARD
adj,constitutional,NONSHIFTER,GOLD_STANDARD
adj,constitutive,NONSHIFTER,GOLD_STANDARD
adj,constrained,SHIFTER,BOOTSTRAPPED
adj,constraining,NONSHIFTER,BOOTSTRAPPED
adj,constricted,NONSHIFTER,BOOTSTRAPPED
adj,constricting,NONSHIFTER,BOOTSTRAPPED
adj,constrictive,SHIFTER,BOOTSTRAPPED
adj,consular,NONSHIFTER,GOLD_STANDARD
adj,consumable,NONSHIFTER,BOOTSTRAPPED
adj,consuming,NONSHIFTER,GOLD_STANDARD
adj,consumptive,SHIFTER,GOLD_STANDARD
adj,contagious,NONSHIFTER,GOLD_STANDARD
adj,contemporary,NONSHIFTER,GOLD_STANDARD
adj,content,NONSHIFTER,GOLD_STANDARD
adj,contextual,NONSHIFTER,GOLD_STANDARD
adj,continued,NONSHIFTER,GOLD_STANDARD
adj,contractable,NONSHIFTER,BOOTSTRAPPED
adj,contracted,NONSHIFTER,BOOTSTRAPPED
adj,contractual,NONSHIFTER,GOLD_STANDARD
adj,contrasting,NONSHIFTER,GOLD_STANDARD
adj,contrived,NONSHIFTER,GOLD_STANDARD
adj,controllable,NONSHIFTER,GOLD_STANDARD
adj,controversial,NONSHIFTER,GOLD_STANDARD
adj,convalescent,SHIFTER,BOOTSTRAPPED
adj,convenient,NONSHIFTER,GOLD_STANDARD
adj,conventual,NONSHIFTER,BOOTSTRAPPED
adj,conversational,NONSHIFTER,GOLD_STANDARD
adj,convoluted,NONSHIFTER,GOLD_STANDARD
adj,coordinate,NONSHIFTER,GOLD_STANDARD
adj,coptic,NONSHIFTER,GOLD_STANDARD
adj,corpulent,NONSHIFTER,GOLD_STANDARD
adj,correct,NONSHIFTER,BOOTSTRAPPED
adj,correctable,SHIFTER,BOOTSTRAPPED
adj,corrected,SHIFTER,BOOTSTRAPPED
adj,correctional,NONSHIFTER,GOLD_STANDARD
adj,corrective,NONSHIFTER,BOOTSTRAPPED
adj,corrugated,NONSHIFTER,GOLD_STANDARD
adj,corrupt,SHIFTER,BOOTSTRAPPED
adj,corrupted,SHIFTER,BOOTSTRAPPED
adj,corruptible,SHIFTER,BOOTSTRAPPED
adj,corrupting,SHIFTER,BOOTSTRAPPED
adj,corruptive,SHIFTER,BOOTSTRAPPED
adj,costly,SHIFTER,BOOTSTRAPPED
adj,counter,SHIFTER,GOLD_STANDARD
adj,counteractive,SHIFTER,BOOTSTRAPPED
adj,counterproductive,NONSHIFTER,GOLD_STANDARD
adj,courtly,NONSHIFTER,GOLD_STANDARD
adj,covert,NONSHIFTER,GOLD_STANDARD
adj,coveted,NONSHIFTER,GOLD_STANDARD
adj,cowardly,SHIFTER,BOOTSTRAPPED
adj,crabby,NONSHIFTER,GOLD_STANDARD
adj,crack,NONSHIFTER,BOOTSTRAPPED
adj,cracked,NONSHIFTER,BOOTSTRAPPED
adj,cracking,NONSHIFTER,BOOTSTRAPPED
adj,crafty,NONSHIFTER,GOLD_STANDARD
adj,cramped,NONSHIFTER,BOOTSTRAPPED
adj,cranky,NONSHIFTER,BOOTSTRAPPED
adj,crappy,NONSHIFTER,GOLD_STANDARD
adj,crashing,NONSHIFTER,BOOTSTRAPPED
adj,crass,NONSHIFTER,GOLD_STANDARD
adj,crazed,NONSHIFTER,GOLD_STANDARD
adj,creditable,NONSHIFTER,GOLD_STANDARD
adj,creepy,NONSHIFTER,GOLD_STANDARD
adj,criminal,NONSHIFTER,GOLD_STANDARD
adj,cringing,SHIFTER,BOOTSTRAPPED
adj,crinkly,NONSHIFTER,GOLD_STANDARD
adj,crippled,SHIFTER,BOOTSTRAPPED
adj,crippling,NONSHIFTER,BOOTSTRAPPED
adj,crocked,NONSHIFTER,BOOTSTRAPPED
adj,cross-eyed,NONSHIFTER,GOLD_STANDARD
adj,crude,NONSHIFTER,GOLD_STANDARD
adj,crumbly,SHIFTER,BOOTSTRAPPED
adj,crumpled,SHIFTER,BOOTSTRAPPED
adj,crushed,SHIFTER,BOOTSTRAPPED
adj,crushing,NONSHIFTER,BOOTSTRAPPED
adj,cuban,NONSHIFTER,GOLD_STANDARD
adj,cumbersome,NONSHIFTER,GOLD_STANDARD
adj,cunning,NONSHIFTER,GOLD_STANDARD
adj,curative,SHIFTER,GOLD_STANDARD
adj,cut,SHIFTER,BOOTSTRAPPED
adj,cut-and-dried,NONSHIFTER,GOLD_STANDARD
adj,cutthroat,NONSHIFTER,GOLD_STANDARD
adj,cutting,NONSHIFTER,GOLD_STANDARD
adj,czech,NONSHIFTER,GOLD_STANDARD
adj,daft,NONSHIFTER,GOLD_STANDARD
adj,damaged,SHIFTER,GOLD_STANDARD
adj,damaging,SHIFTER,BOOTSTRAPPED
adj,danceable,NONSHIFTER,GOLD_STANDARD
adj,dandy,NONSHIFTER,GOLD_STANDARD
adj,dangerous,SHIFTER,BOOTSTRAPPED
adj,danish,NONSHIFTER,GOLD_STANDARD
adj,dark,NONSHIFTER,BOOTSTRAPPED
adj,darkened,NONSHIFTER,GOLD_STANDARD
adj,dashed,SHIFTER,BOOTSTRAPPED
adj,dashing,NONSHIFTER,BOOTSTRAPPED
adj,dated,SHIFTER,GOLD_STANDARD
adj,dateless,NONSHIFTER,GOLD_STANDARD
adj,dauntless,NONSHIFTER,GOLD_STANDARD
adj,dead,SHIFTER,GOLD_STANDARD
adj,dead-on,NONSHIFTER,GOLD_STANDARD
adj,deadened,SHIFTER,BOOTSTRAPPED
